game_id,tournament_slug,stage,round_number,packet_checksum,question_id,attempt_index,team_id,player_id,result,is_end,location_kind,word_index,option_index,token
20260419T192459Z_uj01mpc,dasoni-2,double_elim,1,9f3637017a1faee9f783a0689f6bcfb59988a3e772d87ea4d28a272e3c2fe14d,38,0,team_fbd90035ac5b2_19da733627a,,correct,1,end,,,BONUS
20260419T192459Z_uj01mpc,dasoni-2,double_elim,1,9f3637017a1faee9f783a0689f6bcfb59988a3e772d87ea4d28a272e3c2fe14d,39,0,team_fbd90035ac5b2_19da733627a,player_20c6091f6c4b38_19da7337609,correct,1,end,,,END
20260419T192459Z_uj01mpc,dasoni-2,double_elim,1,9f3637017a1faee9f783a0689f6bcfb59988a3e772d87ea4d28a272e3c2fe14d,40,0,team_fbd90035ac5b2_19da733627a,,incorrect,1,end,,,BONUS
20260419T192554Z_avkafez,dasoni-2,double_elim,1,9f3637017a1faee9f783a0689f6bcfb59988a3e772d87ea4d28a272e3c2fe14d,3,0,team_dec6a0540fd0c8_19da730cd08,player_85e83f9223244_19da731262a,correct,0,question,12,,own
20260419T192554Z_avkafez,dasoni-2,double_elim,1,9f3637017a1faee9f783a0689f6bcfb59988a3e772d87ea4d28a272e3c2fe14d,4,0,team_dec6a0540fd0c8_19da730cd08,,correct,1,end,,,BONUS
20260419T192554Z_avkafez,dasoni-2,double_elim,1,9f3637017a1faee9f783a0689f6bcfb59988a3e772d87ea4d28a272e3c2fe14d,5,0,team_dec6a0540fd0c8_19da730cd08,player_85e83f9223244_19da731262a,correct,1,end,,,END
20260419T192554Z_avkafez,dasoni-2,double_elim,1,9f3637017a1faee9f783a0689f6bcfb59988a3e772d87ea4d28a272e3c2fe14d,6,0,team_dec6a0540fd0c8_19da730cd08,,correct,1,end,,,BONUS
20260419T192554Z_avkafez,dasoni-2,double_elim,1,9f3637017a1faee9f783a0689f6bcfb59988a3e772d87ea4d28a272e3c2fe14d,7,0,team_e0dc545f20f83_19da730cd08,player_e8a584cf081648_19da730d9d7,correct,0,option,2,2,range
20260419T192554Z_avkafez,dasoni-2,double_elim,1,9f3637017a1faee9f783a0689f6bcfb59988a3e772d87ea4d28a272e3c2fe14d,8,0,team_e0dc545f20f83_19da730cd08,,incorrect,1,end,,,BONUS
20260419T192554Z_avkafez,dasoni-2,double_elim,1,9f3637017a1faee9f783a0689f6bcfb59988a3e772d87ea4d28a272e3c2fe14d,9,0,team_e0dc545f20f83_19da730cd08,player_e8a584cf081648_19da730d9d7,correct,0,option,3,2,x
20260419T192554Z_avkafez,dasoni-2,double_elim,1,9f3637017a1faee9f783a0689f6bcfb59988a3e772d87ea4d28a272e3c2fe14d,10,0,team_e0dc545f20f83_19da730cd08,,correct,1,end,,,BONUS
20260419T192554Z_avkafez,dasoni-2,double_elim,1,9f3637017a1faee9f783a0689f6bcfb59988a3e772d87ea4d28a272e3c2fe14d,11,0,team_e0dc545f20f83_19da730cd08,player_ee00fd9bfe1bd8_19da730d9d7,incorrect,0,question,17,,phenomenon
20260419T192554Z_avkafez,dasoni-2,double_elim,1,9f3637017a1faee9f783a0689f6bcfb59988a3e772d87ea4d28a272e3c2fe14d,13,0,team_dec6a0540fd0c8_19da730cd08,player_85e83f9223244_19da731262a,incorrect,1,end,,,END
20260419T192554Z_avkafez,dasoni-2,double_elim,1,9f3637017a1faee9f783a0689f6bcfb59988a3e772d87ea4d28a272e3c2fe14d,13,1,team_e0dc545f20f83_19da730cd08,player_e8a584cf081648_19da730d9d7,correct,1,end,,,END
20260419T192554Z_avkafez,dasoni-2,double_elim,1,9f3637017a1faee9f783a0689f6bcfb59988a3e772d87ea4d28a272e3c2fe14d,14,0,team_e0dc545f20f83_19da730cd08,,correct,1,end,,,BONUS
20260419T192554Z_avkafez,dasoni-2,double_elim,1,9f3637017a1faee9f783a0689f6bcfb59988a3e772d87ea4d28a272e3c2fe14d,15,0,team_e0dc545f20f83_19da730cd08,player_4939c5c5799778_19da730d9d7,correct,0,question,14,,ions?
20260419T192554Z_avkafez,dasoni-2,double_elim,1,9f3637017a1faee9f783a0689f6bcfb59988a3e772d87ea4d28a272e3c2fe14d,16,0,team_e0dc545f20f83_19da730cd08,,correct,1,end,,,BONUS
20260419T192554Z_avkafez,dasoni-2,double_elim,1,9f3637017a1faee9f783a0689f6bcfb59988a3e772d87ea4d28a272e3c2fe14d,17,0,team_e0dc545f20f83_19da730cd08,player_e8a584cf081648_19da730d9d7,correct,0,question,33,,located
20260419T192554Z_avkafez,dasoni-2,double_elim,1,9f3637017a1faee9f783a0689f6bcfb59988a3e772d87ea4d28a272e3c2fe14d,18,0,team_e0dc545f20f83_19da730cd08,,incorrect,1,end,,,BONUS
20260419T192554Z_avkafez,dasoni-2,double_elim,1,9f3637017a1faee9f783a0689f6bcfb59988a3e772d87ea4d28a272e3c2fe14d,19,0,team_dec6a0540fd0c8_19da730cd08,player_85e83f9223244_19da731262a,correct,1,end,,,END
20260419T192554Z_avkafez,dasoni-2,double_elim,1,9f3637017a1faee9f783a0689f6bcfb59988a3e772d87ea4d28a272e3c2fe14d,20,0,team_dec6a0540fd0c8_19da730cd08,,correct,1,end,,,BONUS
20260419T192554Z_avkafez,dasoni-2,double_elim,1,9f3637017a1faee9f783a0689f6bcfb59988a3e772d87ea4d28a272e3c2fe14d,21,0,team_dec6a0540fd0c8_19da730cd08,player_b04fd7aa0b1f5_19da731262a,incorrect,1,end,,,END
20260419T192554Z_avkafez,dasoni-2,double_elim,1,9f3637017a1faee9f783a0689f6bcfb59988a3e772d87ea4d28a272e3c2fe14d,21,1,team_e0dc545f20f83_19da730cd08,player_ee00fd9bfe1bd8_19da730d9d7,correct,1,end,,,END
20260419T192554Z_avkafez,dasoni-2,double_elim,1,9f3637017a1faee9f783a0689f6bcfb59988a3e772d87ea4d28a272e3c2fe14d,22,0,team_e0dc545f20f83_19da730cd08,,correct,1,end,,,BONUS
20260419T192554Z_avkafez,dasoni-2,double_elim,1,9f3637017a1faee9f783a0689f6bcfb59988a3e772d87ea4d28a272e3c2fe14d,23,0,team_e0dc545f20f83_19da730cd08,player_8a5b9e55f8e8a8_19da730d9d7,incorrect,0,option,11,0,size
20260419T192554Z_avkafez,dasoni-2,double_elim,1,9f3637017a1faee9f783a0689f6bcfb59988a3e772d87ea4d28a272e3c2fe14d,23,1,team_dec6a0540fd0c8_19da730cd08,player_b04fd7aa0b1f5_19da731262a,incorrect,1,end,,,END
20260419T192554Z_avkafez,dasoni-2,double_elim,1,9f3637017a1faee9f783a0689f6bcfb59988a3e772d87ea4d28a272e3c2fe14d,25,0,team_e0dc545f20f83_19da730cd08,player_4939c5c5799778_19da730d9d7,incorrect,1,end,,,END
